"farm_id","farm_type","farm_size_ha","crop_type","crop_value_ha","pest_risk","prevention_cost_ha","loss_rate","compensation","monitoring","risk_aversion","expected_loss","report_prob","reports","final_loss"
160,"small",1.41439857985824,"wheat",1226.09621195588,0.0710969284176827,128.840938163921,0.344403818971477,600,0,0.155236621154472,42.4634385749829,0.441310320531551,0,59.448814004976
161,"small",1.39616731740534,"wheat",1877.70800024737,0.075465357513167,134.891408425756,0.424441239819862,0,0,0.989418448414654,83.9712720938025,0.373576149295176,0,117.559780931323
162,"small",4.19532644469291,"apple",18983.2715075463,0.186637028120458,437.709188554436,0.179358235001564,100,1,0.24444643035531,2665.9742529097,0.400471008962562,1,1599.58455174582
163,"medium",15.546123754466,"tomato",13545.0983350165,0.312399977690075,343.314474914223,0.518488955474459,300,1,0.130378512199968,34107.8847468563,0.542477002792465,1,20464.7308481138
164,"small",4.13830106612295,"wheat",1312.16126126237,0.164297798473854,137.804177473299,0.318298264895566,100,1,0.212681135395542,283.971862708219,0.469768267831994,0,397.560607791507
165,"small",1.03771962039173,"tomato",18631.5350478981,0.355815345875453,456.658367754426,0.216747762542218,300,1,0.380004248348996,1491.10409754729,0.51700025608082,1,894.662458528376
166,"small",4.11626353114843,"tomato",17233.8686720468,0.234994482761249,358.67601253558,0.249427996017039,300,0,0.359621168812737,4158.04144606704,0.205962052502389,1,2494.82486764022
167,"medium",13.5702200420201,"wheat",1567.90304987226,0.129109241091646,130.047637387179,0.179710668418556,100,0,0.302662048954517,493.670621040315,0.316662963643616,0,691.13886945644
168,"small",3.91756260767579,"tomato",18540.2903310023,0.426986600202508,303.410645073745,0.392783552082255,100,1,0.0443997136317194,12181.4788599159,0.520956978672134,1,7308.88731594953
169,"small",3.52052741125226,"potato",6041.00105306134,0.268238751403987,255.452532938216,0.17438898854889,100,0,0.934783352771774,994.849117965186,0.276265510210711,0,1392.78876515126
170,"small",2.92364331986755,"apple",19204.3582461774,0.117443860368803,249.543060548604,0.189529779856093,0,0,0.568717029877007,1249.77537509527,0.371607738903839,1,749.865225057162
171,"medium",26.6620828665327,"potato",6022.10536552593,0.256281867157668,384.442544227932,0.26961075249128,300,0,0.220802745083347,11094.238851198,0.375486568885545,0,15531.9343916772
172,"small",1.62654740549624,"apple",14510.379364714,0.1447560002096,422.031241096556,0.191950969421305,0,0,0.877961175283417,655.80145592216,0.376332551704151,0,918.122038291024
173,"medium",16.3777012738865,"potato",11969.6186408401,0.226787334308028,216.121279145591,0.302770761097781,300,1,0.467288806336001,13460.6486360397,0.534313527568103,1,8076.38918162384
174,"medium",18.3441218407825,"potato",6647.32128102332,0.213910645898432,292.142188502476,0.406779809179716,100,0,0.54234981467016,10610.4886073302,0.318353134453134,0,14854.6840502623
175,"medium",29.096083297627,"apple",10633.0705517903,0.214429735904559,379.764555115253,0.442835667193867,100,1,0.78439817391336,29377.9055632405,0.515870158734533,1,17626.7433379443
176,"medium",24.3647885520477,"tomato",12162.2847265098,0.342360818688758,282.611117372289,0.511762800067663,600,1,0.647870272397995,51919.5097750206,0.853493034739097,1,31151.7058650124
177,"small",1.03286207932979,"potato",8512.01495015994,0.311677251057699,200.546141923405,0.286991056893021,100,1,0.144893147051334,786.408464039615,0.432307565898659,0,1100.97184965546
178,"small",2.80983357690275,"wheat",1746.56537133269,0.179148403636646,114.014848647639,0.576420502294786,100,1,0.321637377142906,506.778060765002,0.501507083631208,1,304.066836459001
179,"medium",10.2219087141566,"potato",10307.3072796687,0.158383899694309,198.20140672382,0.109416079497896,300,0,0.951055582612753,1825.86810763372,0.33448290910178,0,2556.21535068721
180,"small",2.96917331498116,"potato",10455.2347934805,0.22274853894487,329.65293629095,0.406187486159615,100,1,0.188198490999639,2808.7348478526,0.383501751803846,1,1685.24090871156
181,"medium",12.7196708181873,"apple",13873.1336481869,0.180033835675567,506.466611474752,0.331786881922744,300,1,0.750404248479754,10540.5624952434,0.598275101021557,0,14756.7874933407
182,"small",2.5583484461531,"tomato",12185.6314386241,0.337070143478923,560.945432435255,0.277364810253493,300,1,0.459158475277945,2914.60281408867,0.500739486935421,1,1748.7616884532
183,"medium",29.2835612560157,"apple",17613.7848338112,0.213093076134101,210.439088661224,0.541211514407769,600,0,0.141365048941225,59485.7504235293,0.507595342164136,0,83280.050592941
184,"small",2.85866376757622,"wheat",1963.46156143118,0.151033248181921,112.892776075751,0.137901429226622,300,0,0.205193076049909,116.90331071681,0.343421315505607,0,163.664635003534
185,"small",3.85311600286514,"apple",12891.5678933263,0.265924775740132,278.068572748452,0.54164559582714,0,1,0.675293499603868,7154.70681901672,0.534123437644829,1,4292.82409141003
186,"small",1.22120770532638,"wheat",2248.70275848079,0.0519561544526368,77.1409004693851,0.194110917882063,0,1,0.138030210509896,27.6954579635205,0.506548839350468,0,38.7736411489287
187,"small",2.41913239005953,"wheat",1462.59377151728,0.153979835205246,52.9939825413749,0.207533373404294,100,0,0.415543700801209,113.06681326123,0.259029620868091,1,67.8400879567381
188,"small",4.21124909166247,"tomato",16184.246694902,0.229206905630417,379.130928660743,0.534766145772301,100,1,0.451247031800449,8354.01063618925,0.451678980194903,1,5012.40638171355
189,"large",48.9381410670467,"apple",9244.53880265355,0.228422763897106,552.493825927377,0.130419028131291,0,0,0.622946569696069,13477.6154250172,0.33238753552308,0,18868.6615950241
190,"large",37.0740945846774,"potato",11231.9929422811,0.321319393394515,228.379473881796,0.217449800367467,0,0,0.251174297416583,29095.3326690844,0.0642842985106089,0,40733.4657367182
191,"small",4.34283534809947,"potato",9647.20776630566,0.289589315699413,184.597531834152,0.596507756412029,300,1,0.464153463719413,7237.25084594634,0.600554887206735,1,4342.3505075678
192,"small",1.95099761988968,"wheat",1797.25207323208,0.183757059823256,91.986421495676,0.439098863885738,300,1,0.165509229060262,282.925491910042,0.74916900176486,0,396.095688674059
193,"large",38.2539688888937,"apple",11366.7820971459,0.178299750341102,243.920637387782,0.317743400251493,0,0,0.857806453481317,24634.3614129929,0.482119008620947,1,14780.6168477958
194,"medium",19.6225023374427,"wheat",1782.58604803123,0.144777526299004,85.543467104435,0.28865497095976,100,0,0.156551897292957,1461.79033256228,0.290618345985919,0,2046.50646558719
195,"large",99.3865589099005,"wheat",2153.87208566535,0.0660941982408986,89.2331253970042,0.330592012172565,0,1,0.0883316337130964,4677.38648598024,0.336228533664607,0,6548.34108037234
196,"small",2.41594441048801,"apple",12337.5946469605,0.241915970947593,587.420371174812,0.500925935828127,0,1,0.893417771905661,3612.06447278641,0.466052580752261,1,2167.23868367185
197,"small",4.42754168063402,"potato",10537.2201078571,0.286897294595838,164.507674437482,0.431483487621881,100,0,0.300620508380234,5775.36376311375,0.253004183883153,0,8085.50926835925
198,"medium",24.0205906343181,"wheat",2129.1812537238,0.188159780576825,67.1936832368374,0.33300183203537,600,0,0.752086671069264,3204.569806717,0.743823613682865,0,4486.3977294038
199,"small",4.41505349520594,"apple",11110.9380926937,0.121764814620838,354.079437162727,0.126629718253389,100,0,0.401606647996232,756.387164385442,0.193171219503771,1,453.832298631265
200,"small",2.18358182162046,"wheat",2280.58857254218,0.151304357172921,81.9642119342461,0.21859895917587,600,0,0.448558106087148,164.708472105614,0.603419454718861,1,98.8250832633684
